x: 1, y: 0.8
x: 1.03550729067824, y: 1.066789319755395
x: 1.0355081074857662, y: 1.0667425248835665
x: 1.0355089071550292, y: 1.0666967118621744
x: 1.035509689686029, y: 1.066651880691219
x: 1.0355104550787657, y: 1.0666080313707005
x: 1.0355112033332392, y: 1.0665651639006184
x: 1.0355119344494497, y: 1.066523278280973
x: 1.035512648427397, y: 1.0664823745117642
x: 1.0355133452670813, y: 1.066442452592992
x: 1.0355140249685024, y: 1.0664035125246567
x: 1.0355146875316603, y: 1.0663655543067578
x: 1.0355153329565552, y: 1.0663285779392957
x: 1.035515961243187, y: 1.06629258342227
x: 1.0355165723915556, y: 1.0662575707556812
x: 1.0355171664016611, y: 1.066223539939529
x: 1.0355177432735034, y: 1.0661904909738134
x: 1.0355183030070827, y: 1.0661584238585344
x: 1.035518845602399, y: 1.066127338593692
x: 1.035519371059452, y: 1.0660972351792863
x: 1.0355198793782419, y: 1.0660681136153174
x: 1.0355203705587686, y: 1.066039973901785
x: 1.0355208446010322, y: 1.0660128160386892
x: 1.0355213015050329, y: 1.06598664002603
x: 1.0355217412707702, y: 1.0659614458638076
x: 1.0355221638982446, y: 1.0659372335520219
x: 1.0355225693874557, y: 1.0659140030906726
x: 1.0355229577384037, y: 1.0658917544797601
x: 1.0355233289510886, y: 1.0658704877192842
x: 1.0355236830255103, y: 1.065850202809245
x: 1.035524019961669, y: 1.0658308997496424
x: 1.0355243397595646, y: 1.0658125785404764
x: 1.035524642419197, y: 1.0657952391817471
x: 1.0355249279405663, y: 1.0657788816734544
x: 1.0355251963236725, y: 1.0657635060155983
x: 1.0355254475685156, y: 1.065749112208179
x: 1.0355256816750955, y: 1.0657357002511962
x: 1.0355258986434124, y: 1.0657232701446502
x: 1.035526098473466, y: 1.0657118218885406
x: 1.0355262811652566, y: 1.0657013554828678
x: 1.0355264467187841, y: 1.0656918709276317
x: 1.0355265951340484, y: 1.0656833682228322
x: 1.0355267264110497, y: 1.0656758473684693
x: 1.0355268405497877, y: 1.065669308364543
x: 1.0355269375502627, y: 1.0656637512110534
x: 1.0355270174124747, y: 1.0656591759080005
x: 1.0355270801364234, y: 1.0656555824553842
x: 1.035527125722109, y: 1.0656529708532045
x: 1.0355271541695314, y: 1.0656513411014614
x: 1.0355271654786908, y: 1.065650693200155
x: 1, y: 0.8
x: 1.0000348876746115, y: 0.8019987135398762
x: 1.00006975821096, y: 0.8039964452293157
x: 1.000104611609045, y: 0.8059931950683186
x: 1.0001394478688672, y: 0.8079889630568847
x: 1.000174266990426, y: 0.8099837491950143
x: 1.000209068973722, y: 0.8119775534827072
x: 1.0002438538187546, y: 0.8139703759199635
x: 1.0002786215255242, y: 0.8159622165067831
x: 1.0003133720940307, y: 0.8179530752431661
x: 1.000348105524274, y: 0.8199429521291124
x: 1.0003828218162543, y: 0.8219318471646221
x: 1.0004175209699713, y: 0.8239197603496952
x: 1.0004522029854253, y: 0.8259066916843316
x: 1.0004868678626162, y: 0.8278926411685313
x: 1.000521515601544, y: 0.8298776088022944
x: 1.0005561462022086, y: 0.8318615945856209
x: 1.00059075966461, y: 0.8338445985185108
x: 1.0006253559887484, y: 0.835826620600964
x: 1.0006599351746237, y: 0.8378076608329805
x: 1.0006944972222358, y: 0.8397877192145604
x: 1.0007290421315849, y: 0.8417667957457037
x: 1.0007635699026707, y: 0.8437448904264103
x: 1.0007980805354935, y: 0.8457220032566803
x: 1.0008325740300532, y: 0.8476981342365136
x: 1.0008670503863497, y: 0.8496732833659103
x: 1.0009015096043832, y: 0.8516474506448704
x: 1.0009359516841534, y: 0.8536206360733938
x: 1.0009703766256606, y: 0.8555928396514806
x: 1.0010047844289047, y: 0.8575640613791307
x: 1.0010391750938856, y: 0.8595343012563441
x: 1.0010735486206035, y: 0.861503559283121
x: 1.001107905009058, y: 0.8634718354594612
x: 1.0011422442592497, y: 0.8654391297853647
x: 1.001176566371178, y: 0.8674054422608316
x: 1.0012108713448433, y: 0.8693707728858618
x: 1.0012451591802456, y: 0.8713351216604555
x: 1.0012794298773846, y: 0.8732984885846125
x: 1.0013136834362606, y: 0.8752608736583328
x: 1.0013479198568733, y: 0.8772222768816165
x: 1.001382139139223, y: 0.8791826982544635
x: 1.0014163412833097, y: 0.8811421377768739
x: 1.0014505262891331, y: 0.8831005954488477
x: 1.0014846941566935, y: 0.8850580712703848
x: 1.0015188448859906, y: 0.8870145652414853
x: 1.0015529784770247, y: 0.8889700773621491
x: 1.0015870949297958, y: 0.8909246076323762
x: 1.0016211942443036, y: 0.8928781560521668
x: 1.0016552764205484, y: 0.8948307226215206
x: 1.00168934145853, y: 0.8967823073404378
x: 1.0017233893582485, y: 0.8987329102089184
x: 1.001757420119704, y: 0.9006825312269624
x: 1.0017914337428961, y: 0.9026311703945697
x: 1.0018254302278253, y: 0.9045788277117404
x: 1.0018594095744913, y: 0.9065255031784744
x: 1.0018933717828942, y: 0.9084711967947717
x: 1.001927316853034, y: 0.9104159085606325
x: 1.0019612447849107, y: 0.9123596384760566
x: 1.0019951555785243, y: 0.914302386541044
x: 1.0020290492338746, y: 0.9162441527555948
x: 1.002062925750962, y: 0.9181849371197089
x: 1.002096785129786, y: 0.9201247396333865
x: 1.002130627370347, y: 0.9220635602966274
x: 1.002164452472645, y: 0.9240013991094316
x: 1.0021982604366797, y: 0.9259382560717991
x: 1.0022320512624514, y: 0.9278741311837301
x: 1.0022658249499599, y: 0.9298090244452244
x: 1.0022995814992053, y: 0.9317429358562821
x: 1.0023333209101877, y: 0.9336758654169031
x: 1.0023670431829068, y: 0.9356078131270874
x: 1.002400748317363, y: 0.9375387789868351
x: 1.0024344363135558, y: 0.9394687629961462
x: 1.0024681071714856, y: 0.9413977651550207
x: 1.0025017608911524, y: 0.9433257854634585
x: 1.002535397472556, y: 0.9452528239214596
x: 1.0025690169156964, y: 0.9471788805290241
x: 1.0026026192205737, y: 0.949103955286152
x: 1.002636204387188, y: 0.9510280481928433
x: 1.0026697724155391, y: 0.9529511592490978
x: 1.002703323305627, y: 0.9548732884549157
x: 1.002736857057452, y: 0.956794435810297
x: 1.0027703736710136, y: 0.9587146013152417
x: 1.0028038731463123, y: 0.9606337849697497
x: 1.0028373554833478, y: 0.962551986773821
x: 1.0028708206821202, y: 0.9644692067274557
x: 1.0029042687426295, y: 0.9663854448306538
x: 1.0029376996648756, y: 0.9683007010834153
x: 1.0029711134488586, y: 0.9702149754857401
x: 1.0030045100945784, y: 0.9721282680376282
x: 1.003037889602035, y: 0.9740405787390797
x: 1.0030712519712288, y: 0.9759519075900945
x: 1.0031045972021593, y: 0.9778622545906728
x: 1.0031379252948267, y: 0.9797716197408144
x: 1.0031712362492309, y: 0.9816800030405193
x: 1.003204530065372, y: 0.9835874044897875
x: 1.0032378067432501, y: 0.9854938240886192
x: 1.003271066282865, y: 0.9873992618370142
x: 1.0033043086842168, y: 0.9893037177349726
x: 1.0033375339473054, y: 0.9912071917824943
x: 1.003370742072131, y: 0.9931096839795793
x: 1.0034039330586935, y: 0.9950111943262278
x: 1.0034371069069927, y: 0.9969117228224396
x: 1.003470263617029, y: 0.9988112694682146
x: 1.003503403188802, y: 1.0007098342635532
x: 1.0035365256223119, y: 1.0026074172084551
x: 1.0035696309175588, y: 1.0045040183029204
x: 1.0036027190745425, y: 1.0063996375469488
x: 1.003635790093263, y: 1.0082942749405408
x: 1.0036688439737205, y: 1.010187930483696
x: 1.0037018807159148, y: 1.0120806041764148
x: 1.0037349003198461, y: 1.0139722960186968
x: 1.0037679027855142, y: 1.015863006010542
x: 1.0038008881129192, y: 1.0177527341519508
x: 1.003833856302061, y: 1.0196414804429228
x: 1.0038668073529398, y: 1.0215292448834583
x: 1.0038997412655553, y: 1.023416027473557
x: 1.0039326580399077, y: 1.0253018282132191
x: 1.0039655576759972, y: 1.0271866471024447
x: 1.0039984401738233, y: 1.0290704841412335
x: 1.0040313055333865, y: 1.0309533393295858
x: 1.0040641537546864, y: 1.0328352126675013
x: 1.0040969848377232, y: 1.0347161041549802
x: 1.004129798782497, y: 1.0365960137920225
x: 1.0041625955890077, y: 1.038474941578628
x: 1.0041953752572552, y: 1.040352887514797
x: 1.0042281377872395, y: 1.0422298516005293
x: 1.0042608831789608, y: 1.044105833835825
x: 1.004293611432419, y: 1.045980834220684
x: 1.004326322547614, y: 1.0478548527551064
x: 1.004359016524546, y: 1.049727889439092
x: 1.0043916933632147, y: 1.0515999442726411
x: 1.0044243530636203, y: 1.0534710172557535
x: 1.004456995625763, y: 1.0553411083884294
x: 1.0044896210496423, y: 1.0572102176706686
x: 1.0045222293352587, y: 1.059078345102471
x: 1.0045548204826118, y: 1.060945490683837
x: 1.0045873944917019, y: 1.062811654414766
x: 1.004619951362529, y: 1.0646768362952588
x: 1.0046524910950927, y: 1.0665410363253147
x: 1.0046850136893934, y: 1.068404254504934
x: 1.004717519145431, y: 1.0702664908341166
x: 1.0047500074632054, y: 1.0721277453128626
x: 1.0047824786427166, y: 1.073988017941172
x: 1.0048149326839648, y: 1.0758473087190448
x: 1.00484736958695, y: 1.0777056176464808
x: 1.0048797893516719, y: 1.0795629447234802
x: 1.0049121919781308, y: 1.081419289950043
x: 1.0049445774663264, y: 1.0832746533261692
x: 1.004976945816259, y: 1.0851290348518587
x: 1.0050092970279285, y: 1.0869824345271115
x: 1.0050416311013348, y: 1.0888348523519278
x: 1.005073948036478, y: 1.0906862883263073
x: 1.0051062478333581, y: 1.0925367424502503
x: 1.005138530491975, y: 1.0943862147237566
x: 1.005170796012329, y: 1.0962347051468262
x: 1.0052030443944198, y: 1.0980822137194592
x: 1.0052352756382474, y: 1.0999287404416556
x: 1.0052674897438119, y: 1.1017742853134154
x: 1.0052996867111132, y: 1.1036188483347384
x: 1.0053318665401516, y: 1.1054624295056248
x: 1.0053640292309267, y: 1.1073050288260746
x: 1.0053961747834388, y: 1.1091466462960877
x: 1.0054283031976876, y: 1.1109872819156643
x: 1.0054604144736734, y: 1.1128269356848042
x: 1.0054925086113962, y: 1.1146656076035073
x: 1.0055245856108557, y: 1.116503297671774
x: 1.0055566454720521, y: 1.1183400058896038
x: 1.0055886881949854, y: 1.1201757322569972
x: 1.0056207137796556, y: 1.1220104767739538
x: 1.0056527222260625, y: 1.1238442394404737
x: 1.0056847135342064, y: 1.1256770202565571
x: 1.0057166877040873, y: 1.1275088192222038
x: 1.005748644735705, y: 1.129339636337414
x: 1.0057805846290595, y: 1.1311694716021874
x: 1.0058125073841508, y: 1.132998325016524
x: 1.0058444130009792, y: 1.1348261965804243
x: 1.0058763014795444, y: 1.1366530862938877
x: 1.0059081728198465, y: 1.1384789941569147
x: 1.0059400270218855, y: 1.1403039201695049
x: 1.0059718640856612, y: 1.1421278643316584
x: 1.006003684011174, y: 1.1439508266433753
x: 1.0060354867984236, y: 1.1457728071046556
x: 1.00606727244741, y: 1.1475938057154993
x: 1.0060990409581334, y: 1.1494138224759063
x: 1.0061307923305935, y: 1.1512328573858766
x: 1.0061625265647907, y: 1.1530509104454103
x: 1.0061942436607247, y: 1.1548679816545073
x: 1.0062259436183956, y: 1.1566840710131678
x: 1.0062576264378034, y: 1.1584991785213916
x: 1.006289292118948, y: 1.1603133041791787
x: 1.0063209406618294, y: 1.1621264479865292
x: 1.006352572066448, y: 1.163938609943443
x: 1.0063841863328031, y: 1.1657497900499203
x: 1.0064157834608953, y: 1.1675599883059609
x: 1.0064473634507243, y: 1.1693692047115647
x: 1.0064789263022902, y: 1.171177439266732
x: 1.0065104720155928, y: 1.1729846919714626
x: 1.0065420005906325, y: 1.1747909628257567
x: 1.006573512027409, y: 1.176596251829614
x: 1.0066050063259224, y: 1.1784005589830346
x: 1.0066364834861727, y: 1.1802038842860187
x: 1.0066679435081598, y: 1.1820062277385661
x: 1.0066993863918838, y: 1.183807589340677
x: 1.0067308121373448, y: 1.185607969092351
x: 1.0067622207445426, y: 1.1874073669935885
x: 1.0067936122134773, y: 1.1892057830443894
x: 1.0068249865441488, y: 1.1910032172447536
x: 1.0068563437365572, y: 1.1927996695946812
x: 1.0068876837907026, y: 1.1945951400941721
x: 1.0069190067065847, y: 1.1963896287432263
x: 1.0069503124842039, y: 1.198183135541844
x: 1.0069816011235597, y: 1.199975660490025
x: 1.0070128726246526, y: 1.2017672035877693
x: 1.0070441269874824, y: 1.203557764835077
x: 1.007075364212049, y: 1.205347344231948
x: 1.0071065842983524, y: 1.2071359417783825
x: 1.0071377872463927, y: 1.2089235574743802
x: 1.00716897305617, y: 1.2107101913199414
x: 1.0072001417276841, y: 1.2124958433150659
x: 1.007231293260935, y: 1.2142805134597536
x: 1.007262427655923, y: 1.2160642017540049
x: 1.0072935449126477, y: 1.2178469081978194
x: 1.0073246450311093, y: 1.2196286327911974
x: 1.0073557280113077, y: 1.2214093755341386
x: 1.007386793853243, y: 1.2231891364266432
x: 1.0074178425569154, y: 1.2249679154687112
x: 1.0074488741223244, y: 1.2267457126603425
x: 1.0074798885494705, y: 1.228522528001537
x: 1.0075108858383532, y: 1.230298361492295
x: 1.007541865988973, y: 1.2320732131326164
x: 1.0075728290013297, y: 1.2338470829225012
x: 1.0076037748754232, y: 1.2356199708619493
x: 1.0076347036112536, y: 1.2373918769509606
x: 1.0076656152088208, y: 1.2391628011895355
x: 1.007696509668125, y: 1.2409327435776736
x: 1.007727386989166, y: 1.2427017041153752
x: 1.007758247171944, y: 1.24446968280264
x: 1.0077890902164588, y: 1.2462366796394682
x: 1.0078199161227104, y: 1.2480026946258598
x: 1.007850724890699, y: 1.2497677277618147
x: 1.0078815165204245, y: 1.251531779047333
x: 1.0079122910118867, y: 1.2532948484824147
x: 1.007943048365086, y: 1.2550569360670596
x: 1.007973788580022, y: 1.256818041801268
x: 1.008004511656695, y: 1.2585781656850397
x: 1.0080352175951048, y: 1.2603373077183748
x: 1.0080659063952515, y: 1.2620954679012732
x: 1.0080965780571352, y: 1.263852646233735
x: 1.0081272325807555, y: 1.2656088427157601
x: 1.008157869966113, y: 1.2673640573473486
x: 1.008188490213207, y: 1.2691182901285005
x: 1.008219093322038, y: 1.2708715410592157
x: 1.0082496792926061, y: 1.2726238101394942
x: 1.008280248124911, y: 1.2743750973693362
x: 1.0083107998189527, y: 1.2761254027487414
x: 1.0083413343747312, y: 1.2778747262777101
x: 1.0083718517922466, y: 1.2796230679562421
x: 1.008402352071499, y: 1.2813704277843374
x: 1.0084328352124883, y: 1.2831168057619962
x: 1.0084633012152144, y: 1.2848622018892182
x: 1.0084937500796773, y: 1.2866066161660037
x: 1.0085241818058772, y: 1.2883500485923525
x: 1.008554596393814, y: 1.2900924991682645
x: 1.0085849938434877, y: 1.29183396789374
x: 1.0086153741548982, y: 1.2935744547687789
x: 1.0086457373280455, y: 1.2953139597933812
x: 1.0086760833629298, y: 1.2970524829675467
x: 1.008706412259551, y: 1.2987900242912755
x: 1.008736724017909, y: 1.3005265837645679
x: 1.008767018638004, y: 1.3022621613874235
x: 1.0087972961198357, y: 1.3039967571598425
x: 1.0088275564634044, y: 1.3057303710818249
x: 1.00885779966871, y: 1.3074630031533705
x: 1.0088880257357524, y: 1.3091946533744796
x: 1.0089182346645318, y: 1.310925321745152
x: 1.008948426455048, y: 1.3126550082653878
x: 1.008978601107301, y: 1.314383712935187
x: 1.0090087586212908, y: 1.3161114357545494
x: 1.0090388989970176, y: 1.3178381767234753
x: 1.0090690222344814, y: 1.3195639358419644
x: 1.0090991283336819, y: 1.321288713110017
x: 1.0091292172946194, y: 1.323012508527633
x: 1.0091592891172936, y: 1.3247353220948122
x: 1.0091893438017048, y: 1.3264571538115548
x: 1.009219381347853, y: 1.3281780036778608
x: 1.0092494017557379, y: 1.3298978716937302
x: 1.0092794050253597, y: 1.331616757859163
x: 1.0093093911567184, y: 1.3333346621741589
x: 1.009339360149814, y: 1.3350515846387183
x: 1.0093693120046465, y: 1.336767525252841
x: 1.0093992467212158, y: 1.3384824840165273
x: 1.0094291642995221, y: 1.3401964609297767
x: 1.0094590647395651, y: 1.3419094559925895
x: 1.0094889480413451, y: 1.3436214692049657
x: 1.0095188142048621, y: 1.3453325005669052
x: 1.0095486632301158, y: 1.3470425500784082
x: 1.0095784951171065, y: 1.3487516177394745
x: 1.009608309865834, y: 1.350459703550104
x: 1.0096381074762983, y: 1.352166807510297
x: 1.0096678879484997, y: 1.3538729296200533
x: 1.0096976512824378, y: 1.3555780698793731
x: 1.009727397478113, y: 1.3572822282882562
x: 1.0097571265355247, y: 1.3589854048467025
x: 1.0097868384546735, y: 1.3606875995547123
x: 1.009816533235559, y: 1.3623888124122854
x: 1.0098462108781816, y: 1.364089043419422
x: 1.009875871382541, y: 1.3657882925761218
x: 1.0099055147486373, y: 1.3674865598823849
x: 1.0099351409764705, y: 1.3691838453382115
x: 1.0099647500660405, y: 1.3708801489436013
x: 1.0099943420173474, y: 1.3725754706985547
x: 1.0100239168303913, y: 1.3742698106030713
x: 1.010053474505172, y: 1.3759631686571512
x: 1.0100830150416895, y: 1.3776555448607946
x: 1.0101125384399439, y: 1.3793469392140012
x: 1.0101420446999352, y: 1.3810373517167713
x: 1.0101715338216635, y: 1.3827267823691047
x: 1.0102010058051285, y: 1.3844152311710014
x: 1.0102304606503305, y: 1.3861026981224616
x: 1.0102598983572693, y: 1.387789183223485
x: 1.010289318925945, y: 1.389474686474072
x: 1.0103187223563577, y: 1.391159207874222
x: 1.010348108648507, y: 1.3928427474239355
x: 1.0103774778023935, y: 1.3945253051232125
x: 1.0104068298180167, y: 1.3962068809720527
x: 1.0104361646953768, y: 1.3978874749704562
x: 1.0104654824344739, y: 1.3995670871184231
x: 1.0104947830353077, y: 1.4012457174159534
x: 1.0105240664978785, y: 1.4029233658630471
x: 1.010553332822186, y: 1.404600032459704
x: 1.0105825820082306, y: 1.4062757172059244
x: 1.0106118140560119, y: 1.4079504201017081
x: 1.01064102896553, y: 1.4096241411470551
x: 1.0106702267367853, y: 1.4112968803419657
x: 1.0106994073697773, y: 1.4129686376864394
x: 1.0107285708645062, y: 1.4146394131804765
x: 1.0107577172209719, y: 1.416309206824077
x: 1.0107868464391745, y: 1.4179780186172408
x: 1.010815958519114, y: 1.4196458485599681
x: 1.0108450534607905, y: 1.4213126966522587
x: 1.0108741312642038, y: 1.4229785628941125
x: 1.0109031919293539, y: 1.4246434472855298
x: 1.010932235456241, y: 1.4263073498265104
x: 1.010961261844865, y: 1.4279702705170545
x: 1.0109902710952257, y: 1.4296322093571618
x: 1.0110192632073234, y: 1.4312931663468325
x: 1.0110482381811579, y: 1.4329531414860666
